X,date,count,event,semester,type,tag75,tag69,tag66,substitute_time,datetime,posix,weekday,year,semester_week,pred
894,2015-12-02,938,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-02 8:00:00,2015-12-02 08:00:00,Wednesday,2015,13,913.2769215169528
895,2015-12-02,918,No Event,Fall,Lunch, hot burger; hamburger beef all dog, hot burger; hamburger french dog beef all, hot burger; hamburger french dog beef all,13:00:00,2015-12-02 13:00:00,2015-12-02 13:00:00,Wednesday,2015,13,917.4078499594436
896,2015-12-02,1513,No Event,Fall,Dinner, potato cheese pierogi chicken & w/ apples, cheese potato w/ apples pierogi &, cheese & potato pierogi apples w/,18:00:00,2015-12-02 18:00:00,2015-12-02 18:00:00,Wednesday,2015,13,1259.0746994640822
897,2015-12-03,794,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-03 8:00:00,2015-12-03 08:00:00,Thursday,2015,14,777.1423349457943
898,2015-12-03,850,No Event,Fall,Lunch, cantina bar taco, cantina bar taco, cantina bar taco,13:00:00,2015-12-03 13:00:00,2015-12-03 13:00:00,Thursday,2015,14,801.2540373582867
899,2015-12-03,1181,No Event,Fall,Dinner, sauce; mashed cornish prime au hen rice stuffing; rib potato; squash; chutney; cranberry with grilled roasted apple wild game jus; butternut,other, sauce; mashed onion prime chutney; au potato; jus; rib cranberry apple,18:00:00,2015-12-03 18:00:00,2015-12-03 18:00:00,Thursday,2015,14,1046.388255261044
900,2015-12-04,793,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-04 8:00:00,2015-12-04 08:00:00,Friday,2015,14,699.4069973496823
901,2015-12-04,728,No Event,Fall,Lunch, tartar cole slaw; chop american new england, tartar slaw; cole new england fry; fish, tartar slaw; cole new england fry; fish,13:00:00,2015-12-04 13:00:00,2015-12-04 13:00:00,Friday,2015,14,745.246665849653
902,2015-12-04,800,No Event,Fall,Dinner, and roast sauce; chicken porcini in, and porcini sauce; in chicken roast, and sauce; in chicken roast porcini,18:00:00,2015-12-04 18:00:00,2015-12-04 18:00:00,Friday,2015,14,796.859972977998
903,2015-12-05,443,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-05 8:00:00,2015-12-05 08:00:00,Saturday,2015,14,463.8672942519463
904,2015-12-05,920,No Event,Fall,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2015-12-05 13:00:00,2015-12-05 13:00:00,Saturday,2015,14,809.378563003567
905,2015-12-05,1009,No Event,Fall,Dinner, chicken wings; cheese celery; blue bbq carrots; honey buffalo, chicken wings; cheese buffalo philly cheesesteak beef;, chicken wings; cheese buffalo philly cheesesteak beef;,18:00:00,2015-12-05 18:00:00,2015-12-05 18:00:00,Saturday,2015,14,1018.3981376702832
906,2015-12-06,370,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-06 8:00:00,2015-12-06 08:00:00,Sunday,2015,14,512.4347264502837
907,2015-12-06,941,No Event,Fall,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2015-12-06 13:00:00,2015-12-06 13:00:00,Sunday,2015,14,838.6180199122427
908,2015-12-06,1115,No Event,Fall,Dinner, of gravy; mashed roast breast roasted, of mashed roast gravy; breast roasted, roasted of new butter; potatoes roast,18:00:00,2015-12-06 18:00:00,2015-12-06 18:00:00,Sunday,2015,14,1174.5995965849597
909,2015-12-07,909,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-07 8:00:00,2015-12-07 08:00:00,Monday,2015,14,875.9077631960733
910,2015-12-07,799,No Event,Fall,Lunch, sausage patty; sausage); egg (no mccharlie tater chicken, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg,13:00:00,2015-12-07 13:00:00,2015-12-07 13:00:00,Monday,2015,14,867.8552261309824
911,2015-12-07,1395,No Event,Fall,Dinner, tortilla; corn fajita filling; chicken with, tortilla; corn fajita filling; chicken with, tortilla; filling; fajita corn chicken black,18:00:00,2015-12-07 18:00:00,2015-12-07 18:00:00,Monday,2015,14,1330.1339692619513
912,2015-12-08,865,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-08 8:00:00,2015-12-08 08:00:00,Tuesday,2015,14,861.3560619726561
913,2015-12-08,833,No Event,Fall,Lunch, grilled sandwich; basil portabella aioli mozz chicken w/fresh, grilled sandwich; mozz portabella w/fresh chicken aioli basil, grilled sandwich; mozz portabella w/fresh chicken aioli basil,13:00:00,2015-12-08 13:00:00,2015-12-08 13:00:00,Tuesday,2015,14,850.2496987847514
914,2015-12-08,1342,No Event,Fall,Dinner, roasted southern tips mushrooms; red sirloin fried mashed with, roasted with steamed broccoli mashed red, roasted steamed with broccoli rosemary red mashed,18:00:00,2015-12-08 18:00:00,2015-12-08 18:00:00,Tuesday,2015,14,1361.9392865064383
915,2015-12-09,938,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-09 8:00:00,2015-12-09 08:00:00,Wednesday,2015,14,901.7086928589276
916,2015-12-09,924,No Event,Fall,Lunch, sandwich; charlie's steak chicken seeded steakhouse, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg,13:00:00,2015-12-09 13:00:00,2015-12-09 13:00:00,Wednesday,2015,14,895.450961876667
917,2015-12-09,1344,No Event,Fall,Dinner, steamed short kalbi fried chicken; breast teriyaki ribs; beef of, steamed short breast of fried ribs; kalbi beef chicken; teriyaki, steamed short breast of fried ribs; kalbi beef chicken; teriyaki,18:00:00,2015-12-09 18:00:00,2015-12-09 18:00:00,Wednesday,2015,14,1250.66038965173
918,2015-12-10,807,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-10 8:00:00,2015-12-10 08:00:00,Thursday,2015,15,765.5741062877692
919,2015-12-10,845,No Event,Fall,Lunch, sauce; cheese peas marinara alfredo steamed bolognese, sauce; cheese alfredo peas marinara bolognese steamed, sauce; cheese marinara steamed alfredo peas bolognese,13:00:00,2015-12-10 13:00:00,2015-12-10 13:00:00,Thursday,2015,15,831.2580533695248
920,2015-12-10,1125,No Event,Fall,Dinner, hot burger; hamburger beef all dog, hot burger; hamburger french dog beef all, hot burger; hamburger french dog beef all,18:00:00,2015-12-10 18:00:00,2015-12-10 18:00:00,Thursday,2015,15,1161.5172466243903
921,2015-12-11,821,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-11 8:00:00,2015-12-11 08:00:00,Friday,2015,15,687.8387686916572
922,2015-12-11,752,No Event,Fall,Lunch, grilled and vermont tomato; cheddar cheese;, grilled and cheese; tomato; vermont cheddar, grilled and cheese; tomato; vermont cheddar,13:00:00,2015-12-11 13:00:00,2015-12-11 13:00:00,Friday,2015,15,758.5673276074351
923,2015-12-11,808,No Event,Fall,Dinner, cous roasted shrimp vegetables; honey and chicken; harissa casablanca chraime; tfaya, cous roasted harissa chicken; and honey, cous roasted harissa chicken; and honey,18:00:00,2015-12-11 18:00:00,2015-12-11 18:00:00,Friday,2015,15,801.7707008027255
924,2015-12-12,389,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-12 8:00:00,2015-12-12 08:00:00,Saturday,2015,15,452.2990655939211
925,2015-12-12,991,No Event,Fall,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2015-12-12 13:00:00,2015-12-12 13:00:00,Saturday,2015,15,799.84234838927
926,2015-12-12,1096,No Event,Fall,Dinner, broccoli steamed spaghetti; marinara sauce; meatballs; calzone; cheese, broccoli steamed spaghetti; sauce; marinara cheese meatballs; calzone;, broccoli steamed spaghetti; sauce; marinara cheese meatballs; calzone;,18:00:00,2015-12-12 18:00:00,2015-12-12 18:00:00,Saturday,2015,15,1011.6633327370828
927,2015-12-13,345,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-13 8:00:00,2015-12-13 08:00:00,Sunday,2015,15,500.86649779225854
928,2015-12-13,920,No Event,Fall,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2015-12-13 13:00:00,2015-12-13 13:00:00,Sunday,2015,15,829.0818052979457
929,2015-12-13,1514,No Event,Fall,Dinner, new roasted in butter; potatoes parsley beets;, new roasted in parsley butter; beets; potatoes, roasted of new butter; potatoes roast,18:00:00,2015-12-13 18:00:00,2015-12-13 18:00:00,Sunday,2015,15,1161.0958500005963
930,2015-12-14,860,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-14 8:00:00,2015-12-14 08:00:00,Monday,2015,15,864.3395345380482
931,2015-12-14,816,No Event,Fall,Lunch, gyro; olives; cheese; feta tzatziki kalamata lettuce; iceberg pita bread;, gyro; iceberg olives; feta tzatziki cheese; lettuce; bread; kalamata pita, gyro; iceberg olives; feta tzatziki cheese; lettuce; bread; kalamata pita,13:00:00,2015-12-14 13:00:00,2015-12-14 13:00:00,Monday,2015,15,788.760907325011
932,2015-12-14,1268,No Event,Fall,Dinner, bbq chicken; pork corn spare smoky ribs; mountain, bbq pork chicken; spare corn and, bbq pork chicken; spare corn and,18:00:00,2015-12-14 18:00:00,2015-12-14 18:00:00,Monday,2015,15,1387.209716020342
933,2015-12-15,809,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-15 8:00:00,2015-12-15 08:00:00,Tuesday,2015,15,849.7878333146309
934,2015-12-15,786,No Event,Fall,Lunch, arugula and salad sandwich; fontina; with artichoke grilled cavatappi hummus chicken pasta, and arugula hummus cavatappi with pasta grilled chicken fontina;, and arugula hummus cavatappi with pasta grilled chicken fontina;,13:00:00,2015-12-15 13:00:00,2015-12-15 13:00:00,Tuesday,2015,15,807.0245764973604
935,2015-12-15,1226,No Event,Fall,Dinner, rice; chicken vegetable curry; spring duck and green roll; jasmine vegetables; scallion emerald, rice; emerald vegetables; scallion roll; and vegetable curry; jasmine duck spring green chicken, rice; green vegetable roll; duck sauce,18:00:00,2015-12-15 18:00:00,2015-12-15 18:00:00,Tuesday,2015,15,1280.8712246796804
936,2015-12-16,910,Reading Study Period,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-16 8:00:00,2015-12-16 08:00:00,Wednesday,2015,15,801.8558505744024
937,2015-12-16,881,Reading Study Period,Fall,Lunch, torta; chicken mole cuban corn blue tortilla, torta; chicken mole cuban corn tortilla blue, torta; chicken mole cuban corn tortilla blue,13:00:00,2015-12-16 13:00:00,2015-12-16 13:00:00,Wednesday,2015,15,802.8664925261224
938,2015-12-16,1262,Reading Study Period,Fall,Dinner, lasagna zucchini red al and with eggplant, lasagna al zucchini and chicken forno; marsala;, lasagna al zucchini and chicken forno;,18:00:00,2015-12-16 18:00:00,2015-12-16 18:00:00,Wednesday,2015,15,1259.4560874904628
939,2015-12-17,524,Reading Study Period,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-17 8:00:00,2015-12-17 08:00:00,Thursday,2015,16,700.443352324816
940,2015-12-17,857,Reading Study Period,Fall,Lunch, wrap; chicken and cape cod kettle, wrap; chicken and cod cape kettle, wrap; chicken and chips cod cape kettle,13:00:00,2015-12-17 13:00:00,2015-12-17 13:00:00,Thursday,2015,16,936.2371480759151
941,2015-12-17,1217,Reading Study Period,Fall,Dinner, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,18:00:00,2015-12-17 18:00:00,2015-12-17 18:00:00,Thursday,2015,16,1154.9811911845763
942,2015-12-18,582,Reading Study Period,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-18 8:00:00,2015-12-18 08:00:00,Friday,2015,16,622.708014728704
943,2015-12-18,922,Reading Study Period,Fall,Lunch, fried green catfish sweet potato hoagie; tomato tortilla sandwich;, fried tomato sweet potato green sandwich; catfish hoagie; tortilla, fried tomato green sandwich; hoagie; catfish tortilla sweet potato,13:00:00,2015-12-18 13:00:00,2015-12-18 13:00:00,Friday,2015,16,843.2615574709174
944,2015-12-18,925,Reading Study Period,Fall,Dinner, chimichurri sauce; steak; grilled flank verde valencia; potatoes; paella mediterranean rojo, sauce; chimichurri flank verde steak; rojo grilled, sauce; chimichurri flank verde steak; rojo grilled,18:00:00,2015-12-18 18:00:00,2015-12-18 18:00:00,Friday,2015,16,885.88572922518415
945,2015-12-19,494,Final Exam Period,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-19 8:00:00,2015-12-19 08:00:00,Saturday,2015,16,318.0199698287929
946,2015-12-19,1011,Final Exam Period,Fall,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2015-12-19 13:00:00,2015-12-19 13:00:00,Saturday,2015,16,807.7481114320071
947,2015-12-19,1100,Final Exam Period,Fall,Dinner, bar noodle, bar noodle, bar noodle,18:00:00,2015-12-19 18:00:00,2015-12-19 18:00:00,Saturday,2015,16,698.2112147605658
948,2015-12-20,670,Final Exam Period,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-20 8:00:00,2015-12-20 08:00:00,Sunday,2015,16,366.5874020271308
949,2015-12-20,917,Final Exam Period,Fall,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2015-12-20 13:00:00,2015-12-20 13:00:00,Sunday,2015,16,836.9875683406826
950,2015-12-20,1056,Final Exam Period,Fall,Dinner, salmon; delmonico of seasonal vegetables; gratin, delmonico salmon; seasonal gratin of vegetables;, delmonico salmon; seasonal gratin of vegetables;,18:00:00,2015-12-20 18:00:00,2015-12-20 18:00:00,Sunday,2015,16,1073.290216363679
951,2015-12-21,744,Final Exam Period,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-21 8:00:00,2015-12-21 08:00:00,Monday,2015,16,730.0604387729204
952,2015-12-21,734,Final Exam Period,Fall,Lunch, garlic herb steamed and chicken broccoli, chicken herb and broccoli steamed garlic, chicken herb and broccoli steamed garlic,13:00:00,2015-12-21 13:00:00,2015-12-21 13:00:00,Monday,2015,16,798.1482999043055
953,2015-12-21,1690,Final Exam Period,Fall,Dinner, tortilla; corn fajita filling; chicken with, tortilla; corn fajita filling; chicken with, tortilla; filling; fajita corn chicken black,18:00:00,2015-12-21 18:00:00,2015-12-21 18:00:00,Monday,2015,16,1149.691872762789
954,2015-12-22,587,Final Exam Period,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-12-22 8:00:00,2015-12-22 08:00:00,Tuesday,2015,16,715.5087375495027
955,2015-12-22,636,Final Exam Period,Fall,Lunch, hot burger; hamburger beef all dog, hot burger; hamburger french dog beef all, hot burger; hamburger french dog beef all,13:00:00,2015-12-22 13:00:00,2015-12-22 13:00:00,Tuesday,2015,16,830.7123855580603
956,2015-12-22,792,Final Exam Period,Fall,Dinner, steamed rice bison chili; turkey carrots;, steamed bison rice chili; turkey carrots;, steamed rice bison turkey chili; carrots;,18:00:00,2015-12-22 18:00:00,2015-12-22 18:00:00,Tuesday,2015,16,1117.4917316666888
957,2016-01-23,378,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2016-01-23 8:00:00,2016-01-23 08:00:00,Saturday,2016,1,569.8591508183282
958,2016-01-23,565,No Event,Spring,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2016-01-23 13:00:00,2016-01-23 13:00:00,Saturday,2016,1,859.3211619678374
959,2016-01-23,806,No Event,Spring,Dinner, bar noodle, bar noodle, bar noodle,18:00:00,2016-01-23 18:00:00,2016-01-23 18:00:00,Saturday,2016,1,916.6547948313256
960,2016-01-24,372,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2016-01-24 8:00:00,2016-01-24 08:00:00,Sunday,2016,1,446.3608154848806
961,2016-01-24,728,No Event,Spring,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2016-01-24 13:00:00,2016-01-24 13:00:00,Sunday,2016,1,896.9841432806991
962,2016-01-24,1007,No Event,Spring,Dinner, salmon; delmonico of seasonal vegetables; gratin, delmonico salmon; seasonal gratin of vegetables;, delmonico salmon; seasonal gratin of vegetables;,18:00:00,2016-01-24 18:00:00,2016-01-24 18:00:00,Sunday,2016,1,1180.8197154639627
963,2016-01-25,1120,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2016-01-25 8:00:00,2016-01-25 08:00:00,Monday,2016,1,985.466439565716
964,2016-01-25,876,No Event,Spring,Lunch, sausage patty; sausage); egg (no mccharlie tater chicken, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg,13:00:00,2016-01-25 13:00:00,2016-01-25 13:00:00,Monday,2016,1,943.3097400529858
965,2016-01-25,1459,No Event,Spring,Dinner, tortilla; corn fajita filling; chicken with, tortilla; corn fajita filling; chicken with, tortilla; filling; fajita corn chicken black,18:00:00,2016-01-25 18:00:00,2016-01-25 18:00:00,Monday,2016,1,1420.636979858506
966,2016-01-26,1056,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2016-01-26 8:00:00,2016-01-26 08:00:00,Tuesday,2016,1,932.978816222633
