"","date","count","event","semester","type","tag75","tag69","tag66","substitute_time","datetime","posix","weekday","year","semester_week"
"1212",2016-04-19,1210,"No Event","Spring","Dinner"," general tso's sticky chicken; szechuan green"," green chicken; szechuan general tso's sticky"," rice; green vegetable roll; duck sauce","18:00:00","2016-04-19 18:00:00",2016-04-19 18:00:00,"Tuesday",2016,13
"1213",2016-04-20,971,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-04-20 8:00:00",2016-04-20 08:00:00,"Wednesday",2016,13
"1214",2016-04-20,788,"No Event","Spring","Lunch"," asian bbq bulgogi sandwich; rolls; sub"," asian bbq bulgogi sandwich; sub rolls;"," asian bbq bulgogi sandwich; sub rolls;","13:00:00","2016-04-20 13:00:00",2016-04-20 13:00:00,"Wednesday",2016,13
"1215",2016-04-20,1247,"No Event","Spring","Dinner"," steamed rice bison chili; turkey carrots;"," steamed bison rice chili; turkey carrots;"," steamed rice bison turkey chili; carrots;","18:00:00","2016-04-20 18:00:00",2016-04-20 18:00:00,"Wednesday",2016,13
"1216",2016-04-21,771,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-04-21 8:00:00",2016-04-21 08:00:00,"Thursday",2016,13
"1217",2016-04-21,1017,"No Event","Spring","Lunch"," sauce; cheese peas marinara alfredo steamed bolognese"," sauce; cheese alfredo peas marinara bolognese steamed"," sauce; cheese marinara steamed alfredo peas bolognese","13:00:00","2016-04-21 13:00:00",2016-04-21 13:00:00,"Thursday",2016,13
"1218",2016-04-21,1147,"No Event","Spring","Dinner"," roasted chicken lemon with and thyme;"," roasted with steamed broccoli mashed red"," roasted steamed with broccoli rosemary red mashed","18:00:00","2016-04-21 18:00:00",2016-04-21 18:00:00,"Thursday",2016,13
"1219",2016-04-22,812,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-04-22 8:00:00",2016-04-22 08:00:00,"Friday",2016,14
"1220",2016-04-22,661,"No Event","Spring","Lunch"," wrap; chicken and cape cod kettle"," wrap; chicken and cod cape kettle"," wrap; chicken and chips cod cape kettle","13:00:00","2016-04-22 13:00:00",2016-04-22 13:00:00,"Friday",2016,14
"1221",2016-04-22,748,"No Event","Spring","Dinner"," creole choux blackened chicken; jambalaya; corn maque catfish;"," blackened catfish; creole chicken; jambalaya; maque corn choux"," blackened catfish; creole chicken; jambalaya; maque corn choux","18:00:00","2016-04-22 18:00:00",2016-04-22 18:00:00,"Friday",2016,14
"1222",2016-04-23,509,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-04-23 8:00:00",2016-04-23 08:00:00,"Saturday",2016,14
"1223",2016-04-23,640,"No Event","Spring","Lunch"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","13:00:00","2016-04-23 13:00:00",2016-04-23 13:00:00,"Saturday",2016,14
"1224",2016-04-23,920,"No Event","Spring","Dinner"," cheese quesadilla; chicken taco filling; refried beef vegetarian black beans; tostitos; olives; cream; & lettuce; sour iceberg guacamole;"," cheese quesadilla; chicken taco filling; iceberg lettuce; tostitos; sour black cream; corn beef"," cheese quesadilla; chicken taco filling; iceberg lettuce; tostitos; sour black cream; corn beef","18:00:00","2016-04-23 18:00:00",2016-04-23 18:00:00,"Saturday",2016,14
"1225",2016-04-24,335,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-04-24 8:00:00",2016-04-24 08:00:00,"Sunday",2016,14
"1226",2016-04-24,821,"No Event","Spring","Lunch"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","13:00:00","2016-04-24 13:00:00",2016-04-24 13:00:00,"Sunday",2016,14
"1227",2016-04-24,1026,"No Event","Spring","Dinner"," roasted lavender scalloped potato chicken; honey"," roasted scalloped potato braised beef ale short ribs;"," roasted scalloped potato braised beef ale short ribs;","18:00:00","2016-04-24 18:00:00",2016-04-24 18:00:00,"Sunday",2016,14
"1228",2016-04-25,899,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-04-25 8:00:00",2016-04-25 08:00:00,"Monday",2016,14
"1229",2016-04-25,851,"No Event","Spring","Lunch"," tortilla potato turkey sweet citrus aioli; arugula;"," turkey arugula; aioli; citrus burger; potato sweet roll;"," turkey arugula; aioli; citrus burger; potato sweet roll;","13:00:00","2016-04-25 13:00:00",2016-04-25 13:00:00,"Monday",2016,14
"1230",2016-04-25,1234,"No Event","Spring","Dinner"," potato cheese pierogi chicken & w/ apples"," cheese potato w/ apples pierogi &"," cheese & potato pierogi apples w/","18:00:00","2016-04-25 18:00:00",2016-04-25 18:00:00,"Monday",2016,14
"1231",2016-04-26,823,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-04-26 8:00:00",2016-04-26 08:00:00,"Tuesday",2016,14
"1232",2016-04-26,727,"No Event","Spring","Lunch"," shrimp quarter"" dip; po boy ""french"," shrimp dip; quarter"" boy ""french po"," shrimp dip; quarter"" boy ""french po","13:00:00","2016-04-26 13:00:00",2016-04-26 13:00:00,"Tuesday",2016,14
"1233",2016-04-26,1225,"No Event","Spring","Dinner"," rice; crab rangoons; jasmine duck stir beef broccoli fry; with"," rice; rangoons; crab duck jasmine broccoli beef stir with fry;"," rice; rangoons; crab duck jasmine broccoli beef stir with fry;","18:00:00","2016-04-26 18:00:00",2016-04-26 18:00:00,"Tuesday",2016,14
"1234",2016-04-27,913,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-04-27 8:00:00",2016-04-27 08:00:00,"Wednesday",2016,14
"1235",2016-04-27,918,"No Event","Spring","Lunch"," hot burger; hamburger beef all dog"," hot burger; hamburger french dog beef all"," hot burger; hamburger french dog beef all","13:00:00","2016-04-27 13:00:00",2016-04-27 13:00:00,"Wednesday",2016,14
"1236",2016-04-27,1248,"No Event","Spring","Dinner"," roasted southern tips mushrooms; red sirloin fried mashed with"," roasted with steamed broccoli mashed red"," roasted steamed with broccoli rosemary red mashed","18:00:00","2016-04-27 18:00:00",2016-04-27 18:00:00,"Wednesday",2016,14
"1237",2016-04-28,748,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-04-28 8:00:00",2016-04-28 08:00:00,"Thursday",2016,14
"1238",2016-04-28,837,"No Event","Spring","Lunch"," cantina bar taco"," cantina bar taco"," cantina bar taco","13:00:00","2016-04-28 13:00:00",2016-04-28 13:00:00,"Thursday",2016,14
"1239",2016-04-28,954,"No Event","Spring","Dinner"," with basmati indian of spiced lamb citrus mint; potatoes; roast leg and"," with basmati indian spiced potatoes; mint; citrus and of leg roast lamb"," with basmati indian spiced potatoes; mint; citrus and of leg roast lamb","18:00:00","2016-04-28 18:00:00",2016-04-28 18:00:00,"Thursday",2016,14
"1240",2016-04-29,792,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-04-29 8:00:00",2016-04-29 08:00:00,"Friday",2016,15
"1241",2016-04-29,623,"No Event","Spring","Lunch"," tartar cole slaw; chop american new england"," tartar slaw; cole new england fry; fish"," tartar slaw; cole new england fry; fish","13:00:00","2016-04-29 13:00:00",2016-04-29 13:00:00,"Friday",2016,15
"1242",2016-04-29,629,"No Event","Spring","Dinner"," and roast sauce; chicken porcini in"," and porcini sauce; in chicken roast"," and sauce; in chicken roast porcini","18:00:00","2016-04-29 18:00:00",2016-04-29 18:00:00,"Friday",2016,15
"1243",2016-04-30,484,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-04-30 8:00:00",2016-04-30 08:00:00,"Saturday",2016,15
"1244",2016-04-30,553,"No Event","Spring","Lunch"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","13:00:00","2016-04-30 13:00:00",2016-04-30 13:00:00,"Saturday",2016,15
"1245",2016-04-30,870,"No Event","Spring","Dinner"," chicken wings; cheese celery; blue bbq carrots; honey buffalo"," chicken wings; cheese buffalo philly cheesesteak beef;"," chicken wings; cheese buffalo philly cheesesteak beef;","18:00:00","2016-04-30 18:00:00",2016-04-30 18:00:00,"Saturday",2016,15
"1246",2016-05-01,322,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-05-01 8:00:00",2016-05-01 08:00:00,"Sunday",2016,15
"1247",2016-05-01,744,"No Event","Spring","Lunch"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","13:00:00","2016-05-01 13:00:00",2016-05-01 13:00:00,"Sunday",2016,15
"1248",2016-05-01,783,"No Event","Spring","Dinner"," of gravy; mashed roast breast roasted"," of mashed roast gravy; breast roasted"," roasted of new butter; potatoes roast","18:00:00","2016-05-01 18:00:00",2016-05-01 18:00:00,"Sunday",2016,15
"1249",2016-05-02,673,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-05-02 8:00:00",2016-05-02 08:00:00,"Monday",2016,15
"1250",2016-05-02,774,"No Event","Spring","Lunch"," garlic herb steamed and chicken broccoli"," chicken herb and broccoli steamed garlic"," chicken herb and broccoli steamed garlic","13:00:00","2016-05-02 13:00:00",2016-05-02 13:00:00,"Monday",2016,15
"1251",2016-05-02,1479,"No Event","Spring","Dinner"," tortilla; corn fajita filling; chicken with"," tortilla; corn fajita filling; chicken with"," tortilla; filling; fajita corn chicken black","18:00:00","2016-05-02 18:00:00",2016-05-02 18:00:00,"Monday",2016,15
"1252",2016-05-03,512,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-05-03 8:00:00",2016-05-03 08:00:00,"Tuesday",2016,15
"1253",2016-05-03,824,"No Event","Spring","Lunch"," grilled sandwich; basil portabella aioli mozz chicken w/fresh"," grilled sandwich; mozz portabella w/fresh chicken aioli basil"," grilled sandwich; mozz portabella w/fresh chicken aioli basil","13:00:00","2016-05-03 13:00:00",2016-05-03 13:00:00,"Tuesday",2016,15
"1254",2016-05-03,1016,"No Event","Spring","Dinner"," roasted relish; mediterranean olive steak; flat iron seared salmon; grilled potatoes rosemary"," roasted rosemary flat steamed snap steak; iron sugar"," roasted steamed with broccoli rosemary red mashed","18:00:00","2016-05-03 18:00:00",2016-05-03 18:00:00,"Tuesday",2016,15
"1255",2016-05-04,613,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-05-04 8:00:00",2016-05-04 08:00:00,"Wednesday",2016,15
"1256",2016-05-04,864,"No Event","Spring","Lunch"," sandwich; charlie's steak chicken seeded steakhouse"," sausage patty; chicken sandwich; (no mccharlie sausage); tater egg"," sausage patty; chicken sandwich; (no mccharlie sausage); tater egg","13:00:00","2016-05-04 13:00:00",2016-05-04 13:00:00,"Wednesday",2016,15
"1257",2016-05-04,982,"No Event","Spring","Dinner"," steamed short kalbi fried chicken; breast teriyaki ribs; beef of"," steamed short breast of fried ribs; kalbi beef chicken; teriyaki"," steamed short breast of fried ribs; kalbi beef chicken; teriyaki","18:00:00","2016-05-04 18:00:00",2016-05-04 18:00:00,"Wednesday",2016,15
"1258",2016-05-05,542,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-05-05 8:00:00",2016-05-05 08:00:00,"Thursday",2016,15
"1259",2016-05-05,755,"No Event","Spring","Lunch"," southwestern cole sweet water potato roll; chicken;"," pulled chicken; sweet potato pork; roll; water"," pulled potato sweet chicken; water roll;","13:00:00","2016-05-05 13:00:00",2016-05-05 13:00:00,"Thursday",2016,15
"1260",2016-05-05,927,"No Event","Spring","Dinner"," hot burger; hamburger beef all dog"," hot burger; hamburger french dog beef all"," hot burger; hamburger french dog beef all","18:00:00","2016-05-05 18:00:00",2016-05-05 18:00:00,"Thursday",2016,15
"1261",2016-05-06,543,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-05-06 8:00:00",2016-05-06 08:00:00,"Friday",2016,16
"1262",2016-05-06,597,"No Event","Spring","Lunch"," grilled and vermont tomato; cheddar cheese;"," grilled and cheese; tomato; vermont cheddar"," grilled and cheese; tomato; vermont cheddar","13:00:00","2016-05-06 13:00:00",2016-05-06 13:00:00,"Friday",2016,16
"1263",2016-05-06,754,"No Event","Spring","Dinner"," cous roasted shrimp vegetables; honey and chicken; harissa casablanca chraime; tfaya"," cous roasted harissa chicken; and honey"," cous roasted harissa chicken; and honey","18:00:00","2016-05-06 18:00:00",2016-05-06 18:00:00,"Friday",2016,16
"1264",2016-05-07,438,"Reading Study Period","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-05-07 8:00:00",2016-05-07 08:00:00,"Saturday",2016,16
"1265",2016-05-07,797,"Reading Study Period","Spring","Lunch"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","13:00:00","2016-05-07 13:00:00",2016-05-07 13:00:00,"Saturday",2016,16
"1266",2016-05-07,974,"Reading Study Period","Spring","Dinner"," broccoli steamed spaghetti; marinara sauce; meatballs; calzone; cheese"," broccoli steamed spaghetti; sauce; marinara cheese meatballs; calzone;"," broccoli steamed spaghetti; sauce; marinara cheese meatballs; calzone;","18:00:00","2016-05-07 18:00:00",2016-05-07 18:00:00,"Saturday",2016,16
"1267",2016-05-08,393,"Reading Study Period","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-05-08 8:00:00",2016-05-08 08:00:00,"Sunday",2016,16
"1268",2016-05-08,892,"Reading Study Period","Spring","Lunch"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","13:00:00","2016-05-08 13:00:00",2016-05-08 13:00:00,"Sunday",2016,16
"1269",2016-05-08,1057,"Reading Study Period","Spring","Dinner"," new roasted in butter; potatoes parsley beets;"," new roasted in parsley butter; beets; potatoes"," roasted of new butter; potatoes roast","18:00:00","2016-05-08 18:00:00",2016-05-08 18:00:00,"Sunday",2016,16
"1270",2016-05-09,754,"Reading Study Period","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-05-09 8:00:00",2016-05-09 08:00:00,"Monday",2016,16
"1271",2016-05-09,938,"Reading Study Period","Spring","Lunch"," gyro; olives; cheese; feta tzatziki kalamata lettuce; iceberg pita bread;"," gyro; iceberg olives; feta tzatziki cheese; lettuce; bread; kalamata pita"," gyro; iceberg olives; feta tzatziki cheese; lettuce; bread; kalamata pita","13:00:00","2016-05-09 13:00:00",2016-05-09 13:00:00,"Monday",2016,16
"1272",2016-05-09,1245,"Reading Study Period","Spring","Dinner"," bbq chicken; pork corn spare smoky ribs; mountain"," bbq pork chicken; spare corn and"," bbq pork chicken; spare corn and","18:00:00","2016-05-09 18:00:00",2016-05-09 18:00:00,"Monday",2016,16
"1273",2016-05-10,697,"Final Exam Period","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2016-05-10 8:00:00",2016-05-10 08:00:00,"Tuesday",2016,16
"1274",2016-05-10,921,"Final Exam Period","Spring","Lunch"," arugula and salad sandwich; fontina; with artichoke grilled cavatappi hummus chicken pasta"," and arugula hummus cavatappi with pasta grilled chicken fontina;"," and arugula hummus cavatappi with pasta grilled chicken fontina;","13:00:00","2016-05-10 13:00:00",2016-05-10 13:00:00,"Tuesday",2016,16
